Date,Open,High,Low,Close,Adj Close,Volume
13-06-2014,398.25,400.625,391.519012,397.705994,298.620758,773304
16-06-2014,399,407.25,397.625,405.274994,304.303925,674072
17-06-2014,406.875,408.125,402.362,405.906006,304.77771,370600
18-06-2014,407.375,409.25,401.950012,405.569,304.524719,617072
19-06-2014,406,415.312012,405.75,414.049988,310.892731,695512
20-06-2014,415,416.875,412.781006,414.450012,311.193115,429552
23-06-2014,414,414,402.75,403.881012,303.257263,375224
24-06-2014,404,404.299988,399.287994,401.287994,301.310242,702936
25-06-2014,405.263,405.263,400.862,401.600006,301.544556,743240
26-06-2014,401.375,403.75,397.381012,398.674988,299.348297,641240
27-06-2014,398.25,404.125,397.5,402.743988,302.403473,407640
30-06-2014,401.937988,407.375,401.600006,405.806,304.702667,329000
01-07-2014,405.75,406.868988,401.25,402.718994,302.384796,325752
02-07-2014,402.513,405.625,400.125,402.312012,302.079102,236472
03-07-2014,401.850006,403.75,400.75,401.343994,301.352295,368168
04-07-2014,401,406.100006,400.625,404.894012,304.017853,269368
07-07-2014,406.944,419.875,406.944,417.968994,313.835327,785608
08-07-2014,418.125,425.513,413.138,416.725006,312.901215,707184
09-07-2014,417.625,422.75,411.306,413.037994,310.132782,384168
10-07-2014,413.75,422.125,406.875,411.612,309.062103,757856
11-07-2014,426.25,428.669006,413.125,415.725006,312.150391,1579472
14-07-2014,416.25,416.25,398.524994,403.375,302.877289,637280
15-07-2014,406.25,407.368988,402.25,403.181,302.731689,410392
16-07-2014,403.75,405.75,400.950012,403.674988,303.102509,418280
17-07-2014,403.875,417.855988,403.875,405.412994,304.407532,346184
18-07-2014,405,409.125,405,406.649994,305.336365,219888
21-07-2014,406.25,409.375,399.105988,400.806,300.948395,372528
22-07-2014,400.75,406.25,400.031006,404.388,303.637878,338256
23-07-2014,405.625,419,405.625,418.375,314.140259,540472
24-07-2014,418.5,423.355988,415.25,422.281006,317.07309,343064
25-07-2014,422.75,423.75,413.25,419.044006,314.642517,311608
28-07-2014,418.75,423.25,415.625,420.799988,315.961029,188280
30-07-2014,424.075012,424.075012,418.75,421.006012,316.115723,395424
31-07-2014,421.187988,424.080994,418.230988,420.712006,315.894928,209768
01-08-2014,420,423.75,416.5,417.544006,313.516235,291936
04-08-2014,418.875,435.25,418.875,432.825012,324.990082,1008640
05-08-2014,433.125,439.375,433.125,438.031006,328.899048,533112
06-08-2014,440.037994,450.562012,440,446.837006,335.511108,1017840
07-08-2014,437.5,442.75,437.5,439.319,329.86615,577152
08-08-2014,436.881012,440,434.444,435.044006,326.65625,286136
11-08-2014,438.437988,447.875,438.437988,446.656006,335.375153,231072
12-08-2014,448.875,449.375,443.125,447.049988,335.671051,207704
13-08-2014,445.875,452.25,444.5,449.888,337.802002,360104
14-08-2014,450,452.812012,448.575012,450.468994,338.23822,202616
18-08-2014,450,451.125,443.75,444.806,333.986084,199248
19-08-2014,444.375,448.350006,441.25,443.888,333.296875,237920
20-08-2014,443.906006,447.968994,443.319,444.062012,333.427521,133560
21-08-2014,443.763,445.125,441.375,442.868988,332.531738,180592
22-08-2014,443.5,450.868988,443.412994,450.156006,338.003204,1380776
25-08-2014,450.625,453.75,445.156006,452.687988,339.904358,230048
26-08-2014,453.375,454.625,449.812012,452.575012,339.81955,245376
27-08-2014,453.125,456.093994,450.25,454.093994,340.960052,242384
28-08-2014,454.375,454.375,446,449.25,337.322906,155152
01-09-2014,450.656006,451.931,448.144012,450.424988,338.205139,136264
02-09-2014,449.5,452.875,444.562012,451.444,338.970276,710336
03-09-2014,450,467.5,450,466.825012,350.519287,848912
04-09-2014,466.25,466.25,461.919006,463.506012,348.027191,213144
05-09-2014,465.25,474.118988,463.75,466.287994,350.116058,403160
08-09-2014,467.5,474,466.25,472.294006,354.625793,189184
09-09-2014,468.75,469.424988,465.181,467.100006,350.725708,341168
10-09-2014,464.987,464.987,457.931,458.513,344.278137,391384
11-09-2014,459.375,462.450012,454.156006,460.455994,345.73703,186696
12-09-2014,461.25,463.730988,456.705994,459.044006,344.676819,214144
15-09-2014,458.75,459.312012,453.75,455.368988,341.917419,597016
16-09-2014,458.75,460.899994,453.350006,457.069,343.193878,666472
17-09-2014,459.399994,468.237,459,467.549988,351.06366,321912
18-09-2014,460.5,466.25,457.138,462.487,347.262054,530784
19-09-2014,462.5,471.169006,460.138,462.681,347.407715,1056752
22-09-2014,460.625,461.712006,454.125,456.368988,342.668274,351712
23-09-2014,456.875,460.625,449.263,451.600006,339.087524,1245664
24-09-2014,451.875,458.955994,450.312012,456.174988,342.522552,459008
25-09-2014,457.5,463.125,455.763,461.705994,346.675629,518848
26-09-2014,461,464.862,457.450012,460.149994,345.507233,590368
29-09-2014,461.25,470.5,460.5,468.888,352.068329,301152
30-09-2014,468.75,469.737,463,468.455994,351.743958,694216
01-10-2014,468.75,482.487,467.618988,480.899994,361.087616,569984
07-10-2014,471.25,486.506012,471.237,478.787994,359.501801,1314464
08-10-2014,471.75,475,455.406006,456.274994,342.597687,1312432
09-10-2014,462.5,464.237,453.75,455.694,342.161469,1619712
10-10-2014,460.625,488.575012,450,486.118988,365.006348,5176240
13-10-2014,487.25,498.25,486.25,492.931,370.121185,1388520
14-10-2014,495.187988,496.237,487.644012,489.830994,367.793457,595344
15-10-2014,489.830994,489.830994,489.830994,489.830994,367.793457,0
16-10-2014,488.625,492.118988,481.875,483.200012,386.485077,483024
17-10-2014,483.25,490,479.987,481.730988,385.310059,398840
20-10-2014,483.5,486,475.437988,476.5,381.126068,404864
21-10-2014,481.25,481.25,464.75,471.774994,377.346832,568848
22-10-2014,475.138,476.343994,472.5,474.337006,379.396057,260816
27-10-2014,479.75,479.75,473.218994,475.381012,380.23114,186096
28-10-2014,468.888,476.687988,468.888,474.256012,379.331238,208832
29-10-2014,475.506012,486.75,475.506012,484.906006,387.849609,223984
30-10-2014,486.25,497.381012,486.25,493.269012,394.538696,575216
31-10-2014,496.631012,508.75,496.631012,506.431,405.066284,670704
03-11-2014,509.375,513.55603,504.350006,510.562012,408.370422,501784
05-11-2014,509.987,519.294006,507.169006,515.75,412.52002,586104
07-11-2014,515.75,522.93103,514.536987,521.088013,416.789612,494728
10-11-2014,521.125,522.669006,517.775024,521.275024,416.939178,244552
11-11-2014,520.687988,520.687988,513.606018,515.56897,412.375214,260144
12-11-2014,515.138,518.75,512.625,513.55603,410.765167,226352
13-11-2014,513.875,525,513.875,522.638,418.029388,330824
14-11-2014,523.880981,526.18103,522.018982,523.544006,418.753998,354792
17-11-2014,522.5,528.125,518.669006,526.099976,420.798431,393088
18-11-2014,527.5,528.125,521.275024,522.112,417.608643,231416
19-11-2014,522.75,524.5,517.737,522.468994,417.894165,242744
20-11-2014,522.75,529.049988,522.75,527.713013,422.088562,280168
21-11-2014,525.125,525.125,515.981018,518.263,414.530029,438376
24-11-2014,525,535,523.25,534.237,427.306763,837328
25-11-2014,537.213013,539.968994,531.125,537.893982,430.231812,669552
26-11-2014,538.125,538.875,534.375,537.205994,429.681488,494440
27-11-2014,539.75,547.125,538.869019,545.862,436.60495,1013392
28-11-2014,547.125,549.875,543.125,544.906006,435.840393,1059968
01-12-2014,548.5,550.125,536.513,543.843994,434.990875,1917936
02-12-2014,541.25,541.25,529,531.987,425.50708,1181984
03-12-2014,525.950012,532.987,521.200012,530.650024,424.437714,444820
04-12-2014,531.25,536.138,524.75,525.575012,420.378571,393856
05-12-2014,526.799988,528.5,515.013,517.424988,413.859772,542284
08-12-2014,503,504.25,489.625,492.149994,393.643677,8864444
09-12-2014,496.25,496.5,488.138,491.200012,392.88382,678032
10-12-2014,491.25,496.200012,490.125,490.924988,392.663849,1244168
11-12-2014,490,490,478.987,480.200012,384.085541,1458448
12-12-2014,483.062012,490,479.75,484.787994,387.755219,700288
15-12-2014,477.350006,489.112,476.5,481.075012,384.7854,681828
16-12-2014,481.25,488,481.25,484.412994,387.455292,634884
17-12-2014,480.25,489,474.5,485.112,388.014374,815384
18-12-2014,487.138,495,486.5,491.575012,393.183807,635004
19-12-2014,497.549988,501.774994,496.437988,500.475006,400.302399,4606736
22-12-2014,500.562012,502.138,493.787994,499.25,399.322601,2020052
23-12-2014,500,505.25,491.075012,492.774994,394.143616,273344
24-12-2014,492.924988,496.25,479.437988,483.513,386.735443,588992
26-12-2014,485.5,489.737,483,487.587006,389.993988,215352
29-12-2014,488.024994,493,488.024994,489.950012,391.884094,407920
30-12-2014,491.25,493.5,489.312012,491.600006,393.203705,177604
31-12-2014,489.75,494.75,487.75,492.799988,394.163574,3768880
01-01-2015,491.950012,495.299988,489.362,493.950012,395.083466,152124
02-01-2015,493.75,504.899994,493.475006,503.362,402.611542,244044
05-01-2015,503.674988,507.412994,494.412994,499.149994,399.242615,329496
06-01-2015,496.225006,497,483.75,489.212006,391.293732,886344
07-01-2015,489.274994,493.825012,487.5,491.200012,392.88382,3098952
08-01-2015,495.625,499.212006,487.75,493.638,394.833832,3151456
09-01-2015,496.25,527,478.524994,518.400024,414.639648,4515468
12-01-2015,523.763,529.75,519.062012,528.687988,422.868408,886260
13-01-2015,528.599976,528.599976,518.786987,521.812012,417.368713,372860
14-01-2015,523.75,533.75,523.224976,532.200012,425.67749,613040
15-01-2015,536,538.224976,528.625,533.487,426.706879,478052
16-01-2015,535.049988,536.838013,527.5,528.536987,422.74765,272456
19-01-2015,529.5,532.75,523.950012,525.599976,420.398468,243580
20-01-2015,525.599976,533.224976,525.112,530.588013,424.388092,275832
21-01-2015,531.549988,542.5,529.325012,541.275024,432.936096,1443200
22-01-2015,542.25,550.5,540.450012,548.924988,439.05484,337080
23-01-2015,550,555.5,541.687988,553.513,442.724548,423648
27-01-2015,553.513,554,532.75,534,427.117218,450956
28-01-2015,536.638,538.625,533.25,536.275024,428.936768,336052
29-01-2015,533.799988,537.338013,532.062012,535.724976,428.496887,632020
30-01-2015,538,540.900024,531.599976,535.687988,428.467285,967412
02-02-2015,535,537.799988,531.911987,533.588013,426.787659,257932
03-02-2015,535,535,525.763,530.088013,423.98822,294284
04-02-2015,532,537.375,532,535.513,428.327393,218144
05-02-2015,536,555,536,548.400024,438.635071,717092
06-02-2015,548.25,561.687988,548.099976,557.338013,445.784027,485972
09-02-2015,557.338013,563.75,551.599976,562.549988,449.95282,643628
10-02-2015,561.224976,574.349976,556.25,570.075012,455.97168,566624
11-02-2015,568.75,573.75,564.562012,571.799988,457.351379,242252
12-02-2015,570,580.713013,568.75,578.862,462.999878,319064
13-02-2015,577.75,581.224976,571.737,574.099976,459.19101,438924
16-02-2015,570.25,576.463013,566.5,569.625,455.611664,342164
18-02-2015,571,576.25,565.275024,573.937988,459.061401,279536
19-02-2015,576,583.474976,573,581.650024,465.229828,343340
20-02-2015,581,583.799988,569.25,571.075012,456.771515,318868
23-02-2015,575.987,577.75,563.312012,567.674988,454.052002,303804
24-02-2015,569.013,573.75,564.5,569.536987,455.541321,209004
25-02-2015,572.5,583,569.588013,579.513,463.520569,647980
26-02-2015,578.724976,578.724976,562.5,564.875,451.812378,279380
27-02-2015,566.812012,570.213013,564.5,566.588013,453.182556,202884
02-03-2015,575,577,569.599976,572.862,458.200806,154484
03-03-2015,572.75,577.25,569.862,574.338013,459.381317,159124
04-03-2015,574.75,578.375,563.088013,568.150024,454.431915,285720
05-03-2015,567.099976,574.349976,559,562.924988,450.252716,250636
09-03-2015,563.75,564,544.799988,547.638,438.025452,485852
10-03-2015,550,551.75,540.825012,550.025024,439.934692,361360
11-03-2015,547.5,560,543.150024,545.900024,436.635376,508292
12-03-2015,546.224976,556.588013,544.375,554.450012,443.473999,345048
13-03-2015,556.525024,557.200012,548.599976,554.112,443.203674,222656
16-03-2015,552.5,570.5,552.5,566.75,453.312103,308668
17-03-2015,565.049988,569.625,554.549988,560.487,448.302673,339516
18-03-2015,562.5,565.187988,555,557.549988,445.953491,166284
19-03-2015,556.75,561.036987,556.049988,557.474976,445.893555,2042832
20-03-2015,558.25,567.375,558.25,564.737,451.702057,314824
23-03-2015,563,568.75,556.713013,558.099976,446.393463,1441392
24-03-2015,557.5,563,551.562012,553.025024,442.334259,218904
25-03-2015,554.325012,556.924988,550,554.424988,443.45401,292948
26-03-2015,553,553.375,532.5,536.112,428.806458,452640
27-03-2015,541,556.25,540,550.487,440.304199,323088
30-03-2015,553.5,561.013,548.862,557.450012,445.873566,231928
31-03-2015,560.900024,568,551.213013,554.150024,443.2341,306176
01-04-2015,552.349976,552.349976,540,543.062012,434.365387,632492
06-04-2015,544.5,546.25,540.5,544.299988,435.355621,232236
07-04-2015,545,545.987,535.450012,540.312012,432.165863,280228
08-04-2015,543.875,551.713013,543.5,550.200012,440.074738,159196
09-04-2015,552.5,554.099976,546.75,552.849976,442.194214,136140
10-04-2015,552.5,559.75,552.5,558.325012,446.573486,185700
13-04-2015,558.75,561,554.400024,559.75,447.713226,135516
15-04-2015,559.724976,560.724976,548.875,553.299988,442.554199,176820
16-04-2015,553.75,557.5,539.062012,547.775024,438.135101,297960
17-04-2015,547,548.75,538.362,545.487,436.305054,130396
20-04-2015,545.25,546,529.312012,533.312012,426.566925,3215856
21-04-2015,534.5,538.112,529.950012,536.099976,428.796844,663064
22-04-2015,536.536987,543.75,525.062012,534.612,427.60672,316724
23-04-2015,536.325012,536.325012,528.125,530.638,424.428131,426100
24-04-2015,532.75,537.5,495.5,499.062012,399.172241,6084388
27-04-2015,500.25,502.5,487.5,496.5,397.123047,1370688
28-04-2015,497,497,488.25,490.337006,392.193573,980736
29-04-2015,491.25,493,484.638,490.399994,392.243958,628316
30-04-2015,490,490.037994,483.162994,485.600006,388.404724,1399832
04-05-2015,490.25,499.75,487.5,498.575012,398.782715,416200
05-05-2015,500,501.25,488.75,491.687988,393.2742,961820
06-05-2015,494.75,495,479.375,480.625,384.425507,1707676
07-05-2015,482.200012,491.75,477.774994,485.700012,388.484741,512064
08-05-2015,490.975006,492.149994,486.450012,489.5,391.524109,272568
11-05-2015,491.274994,500,488.5,498,398.322754,485328
12-05-2015,499.725006,499.725006,485.312012,487.399994,389.844421,733656
13-05-2015,488.5,491.25,483.149994,488.987,391.11377,6706668
14-05-2015,490,490,477.5,483.638,386.835419,530492
15-05-2015,483.774994,491.25,483.75,489.937988,391.87442,340672
18-05-2015,491.049988,499.5,490.513,497.937988,398.273163,468984
19-05-2015,497.25,508.174988,496.100006,504.537994,403.552155,369580
20-05-2015,508.388,512.75,508.388,511.174988,408.860718,272572
21-05-2015,512.25,515.25,508.75,510.837006,408.590393,216492
22-05-2015,511.25,512.349976,507.513,510.450012,408.280853,689148
25-05-2015,512.5,514.224976,501.75,504.5,403.521759,336528
26-05-2015,505.25,507.763,500.125,502.325012,401.782043,478896
27-05-2015,503.75,503.75,488.437988,492.263,393.73407,551252
28-05-2015,495,506.75,494.075012,503.575012,402.781891,421436
29-05-2015,504.25,513.375,500.937988,505.600006,404.401642,746392
01-06-2015,507.5,515.75,505.825012,511.424988,409.060669,316300
02-06-2015,511.25,513.700012,501.274994,502.200012,401.682098,555136
03-06-2015,505,515,502.062012,505.774994,404.541534,696708
04-06-2015,507.75,514.150024,503.587006,507.013,405.531769,345768
05-06-2015,509.75,511,502.287994,503.024994,402.342041,479684
08-06-2015,503,505.062012,497.5,500.062012,399.972107,224292
09-06-2015,503.25,503.25,496.274994,498.138,398.433197,651432
10-06-2015,502.5,509.924988,496.5,506.549988,405.161438,424344
11-06-2015,508.75,511.25,499.263,500.462006,400.291992,876372
12-06-2015,500.5,506.125,488.875,494.162994,395.253754,1457624
15-06-2015,490,499.424988,484.25,495.549988,408.558014,705134
16-06-2015,497,501,492.5,499.725006,412.000092,249144
17-06-2015,503.5,510.200012,496.649994,497.899994,410.495453,401368
18-06-2015,500.125,502.975006,498,500.450012,412.597778,196586
19-06-2015,502.5,505.149994,496.25,498.375,410.887115,211216
22-06-2015,504.5,514.400024,498.75,512.200012,422.285156,379194
23-06-2015,512.5,514,499.549988,500.575012,412.700867,439428
24-06-2015,505,506.700012,495.799988,497.549988,410.206879,303674
25-06-2015,500,501.5,493.924988,495.575012,408.578644,375776
26-06-2015,497.5,505.875,497.5,503.049988,414.741333,354312
29-06-2015,494,499.5,490,495.125,408.207642,429556
30-06-2015,496.5,496.5,491.549988,492.674988,406.187683,261804
01-07-2015,495,500,493.075012,498.850006,411.278687,184536
02-07-2015,500,500.200012,492.575012,494.075012,407.341919,247628
03-07-2015,493.5,496.5,491.774994,494.975006,408.083923,194282
06-07-2015,490,494.125,487.75,491.75,405.42511,275000
07-07-2015,495,495.375,490.024994,491.024994,404.827301,173050
08-07-2015,492.5,492.5,477.5,478.600006,394.583466,670570
09-07-2015,480,483.475006,467,468.850006,386.545074,651170
10-07-2015,475,475.924988,466.274994,468.5,386.256531,308046
13-07-2015,470,477.225006,467.049988,475.024994,391.636108,398782
14-07-2015,477.5,486.799988,472.674988,485.049988,399.901215,536338
15-07-2015,485.950012,492.600006,484.5,491.325012,405.074738,270028
16-07-2015,492.75,495.600006,489.549988,493.899994,407.197571,197530
17-07-2015,494.950012,501.975006,494.5,501,413.0513,397040
20-07-2015,501.625,505,493.625,500.950012,413.010071,347480
21-07-2015,511.100006,563.875,511.100006,556.325012,458.664154,2835130
22-07-2015,552.5,555.724976,537.875,551.299988,454.521271,608726
23-07-2015,551.5,558.849976,545.5,549.424988,452.975494,368126
24-07-2015,550,553.099976,541.200012,544.674988,449.059357,247380
27-07-2015,544.5,544.5,530.25,532.5,439.021545,442272
28-07-2015,538.5,538.5,527.75,531.75,438.403229,252208
29-07-2015,534,546.125,532.5,542.599976,447.34845,260698
30-07-2015,545,545,529.875,534.549988,440.711761,222822
31-07-2015,539.5,540.599976,530.799988,539.025024,444.401093,286918
03-08-2015,540,545.75,534.5,539.525024,444.813354,253720
04-08-2015,539,540,526.5,529.900024,436.87796,352202
05-08-2015,532.5,545,532.5,543.275024,447.90506,215864
06-08-2015,545.099976,552.974976,539.5,544.724976,449.100494,371854
07-08-2015,544.724976,550.450012,540,547.799988,451.635651,204284
10-08-2015,548.5,553,534.049988,540.974976,446.008789,205472
11-08-2015,549.450012,557.5,536.75,552.174988,455.242676,456668
12-08-2015,555,573.5,555,570.875,470.660004,509318
13-08-2015,573.5,583,565,578.424988,476.884583,590616
14-08-2015,583,584.400024,571.5,574.5,473.648682,369230
17-08-2015,575,575.375,561.25,570.924988,470.701202,188892
18-08-2015,573.5,588.5,573.5,581.900024,479.749573,365950
19-08-2015,583,593,581.900024,587.525024,484.387054,569144
20-08-2015,585,585,565.099976,569.099976,469.196533,477064
21-08-2015,570.5,579.700012,559.549988,575.299988,474.308197,465234
24-08-2015,560,561.5,540.025024,546.325012,450.419586,680698
25-08-2015,548,560,522.5,543.25,447.88443,505044
26-08-2015,549.5,549.5,529.799988,532.674988,439.165802,374788
27-08-2015,545,549.450012,538.25,542.049988,446.895111,239770
28-08-2015,547.599976,562,547.5,555.349976,457.860291,340600
31-08-2015,565,565,541.799988,547.599976,451.470764,389940
01-09-2015,544.974976,557.200012,541.049988,544.825012,449.182983,388726
02-09-2015,550,557.299988,545.049988,550.150024,453.573151,314152
03-09-2015,555,555.525024,546.974976,550.325012,453.717438,169652
04-09-2015,553.900024,555,534,536.900024,442.649139,316660
07-09-2015,540.5,542,527.5,529.799988,436.795502,229390
08-09-2015,531.5,537.224976,526.174988,529.650024,436.671814,289944
09-09-2015,544,549.5,536.25,544.25,448.708862,295314
10-09-2015,544,545.349976,530.849976,540.174988,445.349274,249656
11-09-2015,546,552.724976,542.625,545.349976,449.615784,264426
14-09-2015,548.099976,550,541.275024,548.875,452.521942,175970
15-09-2015,549.5,552.150024,544.049988,549.200012,452.790009,171054
16-09-2015,552.5,554.224976,549.099976,550.75,454.06781,509406
18-09-2015,555,559,549.625,552.375,455.407562,286152
21-09-2015,550,554.099976,548.5,552.325012,455.366333,174482
22-09-2015,557.5,567.700012,550,552.75,455.716675,378242
23-09-2015,554.900024,563,548.75,558.325012,460.313141,222834
24-09-2015,555.5,574.799988,555.025024,570.700012,470.515686,397886
28-09-2015,570,571.674988,551.525024,554.099976,456.829681,305320
29-09-2015,551,566,549,560.549988,462.147491,335232
30-09-2015,566.5,582.674988,563.775024,580.224976,478.368561,434424
01-10-2015,584.950012,598.5,581.174988,586.625,483.645172,435728
05-10-2015,588.025024,594.450012,581.275024,590.25,486.63382,299074
06-10-2015,592.5,595,574.299988,577.424988,476.06012,403586
07-10-2015,578.950012,584.450012,564.174988,566.575012,467.114838,407706
08-10-2015,570,574.825012,563,566.224976,466.826324,283918
09-10-2015,566.5,586.299988,566.5,583.924988,481.419098,727298
12-10-2015,601.349976,609.5,554.450012,561.25,462.724579,2542272
13-10-2015,553.5,557.400024,543.549988,549.325012,452.892975,916376
14-10-2015,545,557.5,545,548.724976,452.398285,480008
15-10-2015,551,554,544.5,548.5,452.212799,414802
16-10-2015,550,551.599976,545,546.875,459.245819,290134
19-10-2015,550,558.5,550,556.099976,466.992615,316740
20-10-2015,556.5,564.900024,555.799988,562.674988,472.514008,340046
21-10-2015,562.974976,573,562.674988,568.799988,477.657623,342012
23-10-2015,570,576,562.549988,574.275024,482.255341,298394
26-10-2015,575,578.625,571.5,575.700012,483.452057,216648
27-10-2015,575.5,577,572,574.224976,482.213379,128126
28-10-2015,573,580,569.75,575.674988,483.430939,195024
29-10-2015,575,577.5,568,571.349976,479.799042,135184
30-10-2015,571.349976,572,565.25,568.025024,477.006866,149532
02-11-2015,565,567.5,557.150024,565.775024,475.11731,160650
03-11-2015,567,574.5,567,571.5,479.925049,217568
04-11-2015,574,577.799988,566.549988,568.525024,477.426788,184770
05-11-2015,569.5,572.424988,558.525024,561.224976,471.296356,290764
06-11-2015,562.5,571.349976,562.5,569.025024,477.846619,162332
09-11-2015,560,568.825012,557.5,566.974976,476.125031,183944
10-11-2015,567,567,551,553.200012,464.557373,227256
13-11-2015,553.5,553.5,545,550.224976,462.059082,176286
16-11-2015,542.5,546.875,533.549988,540.099976,453.556396,318022
17-11-2015,541,542,526.025024,530.549988,445.536621,663038
18-11-2015,522,522.174988,506.125,509.924988,428.216492,817628
19-11-2015,516,525.875,512.299988,523.650024,439.742401,601380
20-11-2015,525,531,521.325012,526.450012,442.093628,282128
23-11-2015,525.75,530.650024,519.025024,526.75,442.345551,250472
24-11-2015,522.5,525,518.5,520.5,437.097015,241398
26-11-2015,522,529.349976,517.5,526.599976,442.219574,246762
27-11-2015,525,534.825012,523.099976,533.150024,447.720123,234744
30-11-2015,535,549,528,544.224976,457.020355,300878
01-12-2015,544.25,546.525024,536,538.325012,452.065826,206418
02-12-2015,541,541,529.025024,530.099976,445.158844,200834
03-12-2015,531.25,532.625,525,528,443.395233,354260
04-12-2015,526.5,531.799988,520.450012,523.900024,439.952301,627738
07-12-2015,526,529.275024,520.125,522.924988,439.133484,179544
08-12-2015,522.5,531,520.549988,522.474976,438.755554,185192
09-12-2015,522,523.799988,511.75,514.674988,432.205414,742714
10-12-2015,517.549988,525.75,515.224976,523.200012,439.36441,429594
11-12-2015,525.049988,530.450012,523,526.174988,441.862701,366480
14-12-2015,525,536.650024,524.5,534.75,449.063629,304450
15-12-2015,537.5,539.900024,529.075012,538.450012,452.170868,244454
16-12-2015,540,548.900024,540,547.700012,459.93866,228204
17-12-2015,550,555,544,553.474976,464.788239,478466
18-12-2015,549,551.474976,540.049988,542.974976,455.970764,362608
21-12-2015,537.5,552.375,535.450012,551,462.709808,226296
22-12-2015,550,550,540.25,541.799988,454.983978,203308
23-12-2015,544,550,543.5,549,461.030273,169938
24-12-2015,550,551.700012,545.200012,547.924988,460.127533,89454
28-12-2015,546.349976,553.799988,545,550.825012,462.562897,159150
29-12-2015,550.549988,554.825012,548.75,551.875,463.444611,112406
30-12-2015,550,553.174988,541.75,543.025024,456.012787,182804
31-12-2015,544,554.5,544,552.275024,463.780609,161366
01-01-2016,550,554.450012,547.150024,551.575012,463.192719,108246
04-01-2016,551.575012,551.575012,538.75,540.299988,453.724335,173522
05-01-2016,541.5,544,531.5,537.400024,451.289185,236656
06-01-2016,536.5,537.25,529.549988,534.724976,449.042694,216180
07-01-2016,530,533.974976,524.150024,525.625,441.400848,192644
08-01-2016,528,534.25,527.950012,531.325012,446.1875,168836
11-01-2016,530,534.724976,526.25,528.549988,443.857117,515436
12-01-2016,529.5,530.75,515.924988,525.025024,440.897034,279796
13-01-2016,525,545,523.799988,541.174988,454.459167,492856
14-01-2016,534,577.5,527.474976,564.349976,473.920654,3483380
15-01-2016,572.5,581.724976,568.275024,570.099976,478.749268,491482
18-01-2016,569,580.724976,564,565.974976,475.285278,364782
19-01-2016,567.5,579.349976,564.75,569.549988,478.287384,714206
20-01-2016,569.549988,572.5,558.299988,560.825012,470.960571,421832
21-01-2016,564,571.25,561.25,568.25,477.195709,316252
22-01-2016,570,576,565,567.950012,476.943878,229020
25-01-2016,570,573.474976,562.799988,568.825012,477.678589,165914
27-01-2016,574.700012,574.924988,568,569.174988,477.972504,130296
28-01-2016,569,571.25,563.849976,565.674988,475.033386,103440
29-01-2016,567.5,584.849976,566,582.424988,489.099365,507566
01-02-2016,585,589.924988,581.5,585.650024,491.807739,162792
02-02-2016,586,594.125,584,587.400024,493.277252,318504
03-02-2016,585.5,587.5,576.349976,579.075012,486.286285,118190
04-02-2016,582,596.799988,580.875,589.950012,495.418732,222264
05-02-2016,589.5,592.724976,586.049988,587.474976,493.340179,128474
08-02-2016,585,585.900024,571.674988,574.549988,482.486328,211512
09-02-2016,565,565,547,554.650024,465.774963,302548
10-02-2016,554,563.5,552.775024,555.075012,466.131897,238626
11-02-2016,557,557,536.174988,540.575012,453.955353,244902
12-02-2016,543,551.75,533.5,541.75,454.941956,325762
15-02-2016,545,549.974976,543.400024,545.674988,458.238068,3022024
16-02-2016,545,546,537.575012,540.5,453.892334,581704
17-02-2016,541,550.700012,538.5,547.724976,459.959595,776758
18-02-2016,548.5,563.224976,548.5,561.349976,471.401428,181520
19-02-2016,561.450012,566.625,557.325012,562,471.947235,149802
22-02-2016,566.5,566.5,557.150024,562.650024,472.493103,214020
23-02-2016,566.5,566.5,558.525024,561.974976,471.926147,159470
24-02-2016,561.5,571.974976,559.5,562.700012,472.535065,410578
25-02-2016,562.5,565.200012,551,555.625,466.593719,579744
26-02-2016,556.5,565.375,556.5,560.525024,470.708618,321374
29-02-2016,565,565,534.674988,541.875,455.047028,431018
01-03-2016,549,565.5,544.5,562.25,472.157257,252388
02-03-2016,566,581,562.5,578.125,485.488495,397982
03-03-2016,584.5,596.450012,577.575012,584.575012,490.904968,394196
04-03-2016,585,592.200012,580,585.275024,491.492676,251948
08-03-2016,585,595,574,581.775024,488.553589,253412
09-03-2016,573.5,591.900024,572,589.25,494.83078,239256
10-03-2016,582,582.049988,571.474976,572.974976,481.163544,3155956
11-03-2016,573,578.049988,569.5,571.25,479.715088,158366
14-03-2016,575,577.25,569,570.474976,479.064209,149740
15-03-2016,573,576.950012,564.5,567.174988,476.29303,151886
16-03-2016,569.974976,577.450012,566.025024,576,483.703949,139678
17-03-2016,578,584.950012,577,580.099976,487.146912,134226
18-03-2016,580.5,597.900024,580.5,595.099976,499.743408,296614
21-03-2016,593.5,599.5,590.099976,597.5,501.75885,240222
22-03-2016,597,597,586.150024,594.950012,499.617462,213742
23-03-2016,594.5,606,590.974976,603.875,507.112427,319952
28-03-2016,614.974976,617.325012,598.099976,602.349976,505.831757,324504
29-03-2016,600,608.75,595.799988,599.474976,503.417358,229150
30-03-2016,600,604.5,598,602.900024,506.293671,157122
31-03-2016,605,614.474976,600.299988,608.974976,511.395081,227746
01-04-2016,606,610.900024,598.5,602.950012,506.335632,246596
04-04-2016,606,624.950012,606,621.775024,522.144165,238336
05-04-2016,621.5,621.5,607.5,609.299988,511.66803,493268
